File_Name,Channel_1_mean,Channel_1_std,Channel_1_max,Channel_1_min,Channel_1_rms,Channel_1_peak_to_peak,Channel_2_mean,Channel_2_std,Channel_2_max,Channel_2_min,Channel_2_rms,Channel_2_peak_to_peak,Channel_3_mean,Channel_3_std,Channel_3_max,Channel_3_min,Channel_3_rms,Channel_3_peak_to_peak,Channel_4_mean,Channel_4_std,Channel_4_max,Channel_4_min,Channel_4_rms,Channel_4_peak_to_peak,Channel_5_mean,Channel_5_std,Channel_5_max,Channel_5_min,Channel_5_rms,Channel_5_peak_to_peak,Channel_6_mean,Channel_6_std,Channel_6_max,Channel_6_min,Channel_6_rms,Channel_6_peak_to_peak,Channel_7_mean,Channel_7_std,Channel_7_max,Channel_7_min,Channel_7_rms,Channel_7_peak_to_peak,Channel_8_mean,Channel_8_std,Channel_8_max,Channel_8_min,Channel_8_rms,Channel_8_peak_to_peak
2003.11.14.15.22,-0.11794160156250003,0.09877085127849587,0.5,-0.649,0.15383725960054753,1.149,-0.11733574218750001,0.0894405860307684,0.476,-0.647,0.14753743533157526,1.123,-0.117679443359375,0.09098361549401093,0.327,-0.547,0.1487496879920572,0.8740000000000001,-0.117687158203125,0.07568504996505751,0.237,-0.583,0.13992317175557673,0.82,-0.11540205078124999,0.1157797991461617,0.547,-0.85,0.1634704719967608,1.397,-0.11520966796874998,0.11963821065821374,0.635,-0.637,0.16609204990898496,1.272,-0.11512734375,0.07096607694200156,0.259,-0.454,0.13524233566257554,0.7130000000000001,-0.115210791015625,0.0764082575832832,0.278,-0.53,0.13824524654887552,0.808
2003.11.14.15.32,-0.117044970703125,0.09940239097301173,0.474,-0.764,0.1535589805190399,1.238,-0.11664663085937499,0.09072251102787873,0.623,-0.586,0.1477735108131592,1.209,-0.11683061523437499,0.08979590394579141,0.3,-0.691,0.14735228882336499,0.9909999999999999,-0.11705043945312502,0.07463632363314088,0.361,-0.605,0.1388214183101463,0.966,-0.11383427734375,0.11827260031478108,0.632,-0.854,0.16415435018175348,1.486,-0.1150767578125,0.12070396729817735,0.466,-0.815,0.16676962526238479,1.281,-0.11360434570312501,0.0689643501560262,0.283,-0.522,0.1328985664146838,0.8049999999999999,-0.179346435546875,0.07638808930383052,0.447,-0.71,0.19493661567509418,1.157
2003.11.14.15.42,-0.11730981445312501,0.10147174243626406,0.64,-0.725,0.15510676026556072,1.365,-0.11682734374999999,0.09102426849716692,0.586,-0.657,0.14810147096880907,1.2429999999999999,-0.11752031249999999,0.0913460564491352,0.413,-0.693,0.14884598039216998,1.1059999999999999,-0.11704345703125,0.0759695300643961,0.288,-0.579,0.1395368780359918,0.867,-0.11475322265624999,0.11399686270424886,0.464,-0.889,0.1617516207535685,1.353,-0.11474580078125,0.11853615668373485,0.444,-0.728,0.16497702639543863,1.172,-0.114011279296875,0.07033770811822303,0.276,-0.466,0.1339625507006879,0.742,-0.11445341796875001,0.07709022829687538,0.349,-0.491,0.13799452229561052,0.84
2003.11.14.15.52,-0.11837895507812499,0.097836053955562,0.464,-0.737,0.1535756180485183,1.201,-0.117695849609375,0.08905077347340536,0.525,-0.725,0.14758845914055874,1.25,-0.11826767578125001,0.0921966321221992,0.256,-0.635,0.14995820120745315,0.891,-0.1181111328125,0.07435734659902803,0.198,-0.437,0.139568100536978,0.635,-0.11485009765625001,0.11416979623804774,0.564,-0.945,0.16194223446861383,1.509,-0.11472226562499999,0.1181543639608455,0.835,-0.962,0.16468652632539493,1.797,-0.114741845703125,0.07153771068267686,0.256,-0.496,0.13521588370113227,0.752,-0.1461998046875,0.07718715599594989,0.308,-0.574,0.16532465013241748,0.8819999999999999
2003.11.14.16.02,-0.11807861328125,0.09812916577359028,0.444,-0.779,0.15353140424630965,1.223,-0.11681372070312501,0.08904652278413475,0.647,-0.608,0.14688338423543054,1.255,-0.116933349609375,0.0921790043813723,0.295,-0.605,0.1488972031289016,0.8999999999999999,-0.11691538085937499,0.07584307862902959,0.242,-0.522,0.13936060726554644,0.764,-0.11465463867187502,0.11126948176052659,0.703,-1.062,0.1597704094638127,1.7650000000000001,-0.114813037109375,0.11457213652850179,0.544,-0.615,0.16219990122988476,1.159,-0.113922216796875,0.07278712241878839,0.273,-0.483,0.13518963225751401,0.756,-0.11845234375,0.07786958795885487,0.298,-0.542,0.14175553064607394,0.8400000000000001
2003.11.14.16.12,-0.11713374023437499,0.09799748748311271,0.466,-0.71,0.15272138243971234,1.176,-0.11683383789062503,0.08898938159487223,0.571,-0.637,0.14686475313325054,1.208,-0.117193603515625,0.0918948393125975,0.447,-0.693,0.14892616357532892,1.14,-0.117007763671875,0.07617612448581593,0.352,-0.562,0.13961954985306277,0.914,-0.114690625,0.11272029988364728,0.588,-0.876,0.16080984257423425,1.464,-0.11413852539062501,0.11568008527432683,0.457,-0.825,0.1625099538718225,1.282,-0.11393310546875002,0.07179800439620825,0.388,-0.518,0.13466887523489326,0.906,-0.117996142578125,0.07724612294808667,0.547,-0.51,0.14103209979940073,1.057
2003.11.14.16.22,-0.118070849609375,0.09657083150678043,0.408,-0.718,0.1525340979105676,1.126,-0.118040478515625,0.08859093068797531,0.457,-0.581,0.147586949180337,1.038,-0.11754350585937501,0.09081815064262458,0.273,-0.569,0.1485409447117507,0.842,-0.11754365234375,0.07555840332632026,0.276,-0.547,0.13973397052804035,0.8230000000000001,-0.115490283203125,0.10858581312415476,0.408,-0.71,0.15852092709220406,1.1179999999999999,-0.11583671875000001,0.1148159485880376,0.413,-0.757,0.16309766234050538,1.17,-0.1152603515625,0.07332869193442566,0.247,-0.457,0.13660909817111377,0.704,-0.07332607421875,0.0778559405838605,0.33,-0.474,0.10694980432208022,0.804
2003.11.14.16.32,-0.11776835937499999,0.09718841114345682,0.54,-0.767,0.15269241543203366,1.307,-0.11690634765625,0.0880221214579452,0.469,-0.549,0.1463386073060737,1.018,-0.11719072265625001,0.09139946637149143,0.342,-0.757,0.1486187334412708,1.099,-0.11714990234375,0.07636005307141024,0.276,-0.623,0.1398390407726639,0.899,-0.114293505859375,0.11370338002760137,0.608,-0.779,0.1612186841260284,1.387,-0.11397290039062499,0.11581095476735695,0.522,-0.708,0.16248692029692152,1.23,-0.11505361328125,0.07142937164380332,0.278,-0.481,0.13542336970589677,0.759,-0.1082455078125,0.08044317117328233,0.391,-0.493,0.1348636116600768,0.884
2003.11.14.16.42,-0.11624760742187501,0.09814324058735022,0.51,-0.854,0.15213678682125792,1.3639999999999999,-0.11638305664062498,0.0899702429975153,0.439,-0.581,0.1471042504418104,1.02,-0.11718320312500001,0.09305501843611788,0.386,-0.625,0.149636691859922,1.0110000000000001,-0.11673247070312501,0.07521185092704599,0.237,-0.544,0.13886429431761113,0.781,-0.113785009765625,0.11063845839700022,0.527,-0.664,0.15870695297884127,1.191,-0.11506171875,0.11515385682458557,0.493,-0.698,0.16278700766118054,1.1909999999999998,-0.11453872070312499,0.07430391800689853,0.337,-0.542,0.13652908397658126,0.879,-0.11495322265625,0.07769708219367934,0.447,-0.632,0.1387482611799829,1.079
2003.11.14.16.52,-0.11822866210937502,0.09899787279106234,0.391,-0.674,0.15420309776826185,1.065,-0.11793178710937499,0.08988185596964733,0.4,-0.664,0.1482789750549935,1.064,-0.11769169921875,0.09228354831968714,0.325,-0.54,0.1495579799123696,0.865,-0.11810927734374999,0.07658371435596405,0.22,-0.579,0.14076528939770183,0.7989999999999999,-0.11599072265624999,0.11133693764183629,0.493,-0.862,0.16077860997589588,1.355,-0.11580893554687499,0.11838792320000012,0.479,-0.662,0.1656122275440717,1.141,-0.11498564453125,0.07318285364317258,0.415,-0.557,0.13629904077294527,0.972,-0.115199267578125,0.0778899770500299,0.432,-0.535,0.13906013007109774,0.9670000000000001
2003.11.14.17.02,-0.117912744140625,0.09866993121446943,0.496,-0.625,0.15375035140330778,1.121,-0.11748666992187502,0.0889192807786029,0.4,-0.713,0.14734230927848127,1.113,-0.117507275390625,0.09143006658629829,0.271,-0.623,0.14888726220097917,0.894,-0.116546923828125,0.07524721395713335,0.195,-0.471,0.13872753390048198,0.6659999999999999,-0.115324755859375,0.11043935673505925,0.671,-0.879,0.15967670722456087,1.55,-0.11551479492187502,0.11550463657435049,0.51,-0.706,0.16335540675476776,1.216,-0.114633056640625,0.07272832427190341,0.31,-0.466,0.13575767685907075,0.776,-0.114444140625,0.0763401158368274,0.461,-0.588,0.13756916300310545,1.049
2003.11.14.17.12,-0.1163236328125,0.09840665215108135,0.466,-0.732,0.15236488026537234,1.198,-0.117572314453125,0.08819468623888924,0.459,-0.698,0.14697466382557445,1.157,-0.116548828125,0.0931051387093938,0.278,-0.571,0.14917170037043304,0.849,-0.116247509765625,0.0762874614600938,0.269,-0.544,0.13904409481432276,0.8130000000000001,-0.11398383789062501,0.11305305283964846,0.483,-1.062,0.16054067415032436,1.545,-0.11416201171875,0.11614116428409646,0.408,-0.784,0.16285495067985345,1.192,-0.11436953125,0.07271249616812109,0.251,-0.547,0.13552673823767675,0.798,-0.10576972656249999,0.08132103746448535,0.315,-0.618,0.1334179380421023,0.933
2003.11.14.17.52,-0.11741166992187502,0.09953952678765254,0.427,-0.684,0.15392731280365132,1.111,-0.117021728515625,0.08927107357201286,0.334,-0.544,0.14718495005089474,0.8780000000000001,-0.11806796875,0.09279106165162959,0.239,-0.64,0.15016732789520995,0.879,-0.11815004882812499,0.07471157623836519,0.308,-0.498,0.13979003420168898,0.806,-0.11457841796874998,0.11105016067777515,0.439,-0.784,0.15956300338982482,1.223,-0.11445014648437499,0.11493433823044673,0.435,-0.684,0.1621996859884927,1.119,-0.11419838867187501,0.07514300979619959,0.391,-0.613,0.1367031232140816,1.004,-0.114253271484375,0.07872238890979222,0.417,-0.547,0.13874806146590615,0.964
2003.11.14.17.58,-0.11762592773437501,0.09738258636214545,0.356,-0.752,0.15270634237631758,1.108,-0.11629565429687498,0.0882829067359014,0.54,-0.632,0.1460087354581161,1.1720000000000002,-0.11790917968749999,0.09124820018404248,0.283,-0.637,0.1490932885525242,0.9199999999999999,-0.117805517578125,0.07410606655609044,0.229,-0.483,0.1391756051622037,0.712,-0.115646484375,0.11358824792101241,0.642,-0.781,0.16209996734750598,1.423,-0.115790185546875,0.11550497009465495,0.437,-0.732,0.1635504973564644,1.169,-0.11487080078125,0.074123469148817,0.256,-0.491,0.13670987364042603,0.747,-0.114538134765625,0.07739237682777388,0.273,-0.535,0.13823373071229983,0.808
2003.11.14.18.08,-0.11802910156249999,0.0973550095453121,0.474,-0.806,0.1529995643759117,1.28,-0.11808984375,0.08714239387871489,0.454,-0.588,0.14676173890974617,1.042,-0.11721206054687501,0.09266202027275028,0.334,-0.61,0.14941525068972,0.944,-0.11723271484375,0.07476551850862802,0.232,-0.493,0.13904456906869825,0.725,-0.11450839843749998,0.11167850948256561,0.425,-0.759,0.1599508136677296,1.184,-0.11444614257812499,0.11610208848655829,0.554,-0.728,0.1630264227110229,1.282,-0.114278857421875,0.07587842109168054,0.256,-0.547,0.13717577060478145,0.803,-0.11462919921874999,0.07799392821759829,0.334,-0.552,0.13864669542525618,0.8860000000000001
2003.11.14.18.18,-0.11672836914062498,0.09759795357920222,0.391,-0.647,0.15215410840683247,1.038,-0.116491064453125,0.08916743992080856,0.461,-0.72,0.14670037641210443,1.181,-0.11679267578125001,0.09194163445128964,0.242,-0.564,0.14863981048736152,0.8059999999999999,-0.11727041015624999,0.07510989490034684,0.205,-0.627,0.1392617873293182,0.832,-0.11470957031249998,0.1109891619419003,0.554,-0.698,0.15961478499764284,1.252,-0.11414409179687499,0.11502016335316363,0.398,-0.767,0.1620447829148531,1.165,-0.11439941406249998,0.0734773571338506,0.308,-0.496,0.1359637744004584,0.804,-0.11456411132812501,0.07694407396703047,0.383,-0.527,0.13800480471000592,0.91
2003.11.14.18.28,-0.11809296875,0.10017727718711476,0.457,-0.74,0.1548594076341909,1.197,-0.11804653320312501,0.09161335262713008,0.642,-0.657,0.1494255345677551,1.299,-0.117788818359375,0.09318342327376575,0.266,-0.762,0.15019106532519047,1.028,-0.11779755859375,0.07713171018910306,0.251,-0.525,0.14080328663544667,0.776,-0.1141412109375,0.11179179116191797,0.776,-1.111,0.15976739531415274,1.887,-0.115618896484375,0.11632634222254219,0.635,-0.747,0.1640108140310895,1.3820000000000001,-0.11533134765625,0.07351785015057193,0.232,-0.493,0.13677058910075934,0.725,-0.11488134765625,0.07805659620226738,0.354,-0.586,0.1388904469357054,0.94
2003.11.14.18.38,-0.116910205078125,0.09711611070443657,0.493,-0.647,0.1519853118224443,1.1400000000000001,-0.11782871093749998,0.0888916917776252,0.381,-0.73,0.14759857041408378,1.111,-0.11788666992187499,0.09142388717686296,0.303,-0.53,0.1491830891615966,0.833,-0.11719062499999999,0.07525231509883516,0.232,-0.532,0.13927151006442415,0.764,-0.114663720703125,0.10977357045186295,0.415,-0.62,0.15873879681802547,1.035,-0.11553564453125001,0.11514701963929046,0.41,-0.723,0.163117507610503,1.133,-0.11413066406250001,0.07362923784193356,0.232,-0.505,0.13582000274087483,0.737,-0.11453349609375,0.07684007051405832,0.288,-0.5,0.13792142025103463,0.788
2003.11.14.18.48,-0.11718129882812503,0.09679783717173408,0.454,-0.771,0.15199104603946864,1.225,-0.11643657226562501,0.08781323053726735,0.442,-0.83,0.14583771397810436,1.272,-0.11747778320312499,0.0918975684152344,0.352,-0.603,0.14915157601230075,0.955,-0.117295947265625,0.07515721324214558,0.251,-0.581,0.13930881503790643,0.832,-0.113896337890625,0.10908361429868353,0.588,-0.815,0.15770735776544917,1.403,-0.11322456054687499,0.11406217685015117,0.537,-0.647,0.16071708465134665,1.1840000000000002,-0.114761572265625,0.0746449574042839,0.396,-0.493,0.13690174628092086,0.889,-0.11344868164062501,0.07850165704871931,0.452,-0.571,0.13796055061281332,1.023
2003.11.14.18.58,-0.11886840820312501,0.10003805583496522,0.396,-0.886,0.15536187139702062,1.282,-0.11815732421875,0.09049581123263493,0.493,-0.569,0.1488309279591695,1.0619999999999998,-0.11795620117187502,0.09065917936075629,0.259,-0.635,0.14877080425024805,0.894,-0.11768422851562502,0.0752200414389196,0.281,-0.496,0.13966972569383326,0.777,-0.115768505859375,0.11182556988625067,0.596,-0.728,0.16095746341595,1.3239999999999998,-0.11609414062500001,0.11640955626531042,0.466,-0.696,0.16440509200552078,1.162,-0.11547509765625,0.07341446423941794,0.251,-0.486,0.13683633193812691,0.737,-0.11525478515624998,0.07830458563455371,0.317,-0.486,0.1393387011307788,0.8029999999999999
2003.11.14.19.08,-0.116781787109375,0.10046963739076219,0.522,-0.75,0.15405237368470057,1.272,-0.117105126953125,0.09051469004719262,0.596,-0.618,0.14800851283979202,1.214,-0.1167591796875,0.09250558953609689,0.247,-0.654,0.14896304956840387,0.901,-0.11699970703125,0.07636485586218093,0.322,-0.574,0.13971586401067704,0.8959999999999999,-0.11360869140625,0.11212066908549113,0.559,-0.681,0.15961822953290375,1.2400000000000002,-0.11398461914062501,0.11535036517432894,0.432,-0.706,0.16216719812121183,1.138,-0.11404091796875,0.07700172155604595,0.31,-0.515,0.13760303809781962,0.825,-0.11392050781249999,0.07965446882409284,0.464,-0.591,0.13900617433735182,1.055
2003.11.14.19.18,-0.116171923828125,0.09934291484200923,0.571,-0.764,0.15285591455758057,1.335,-0.11632358398437499,0.09034738043145983,0.503,-0.684,0.14728823897988894,1.187,-0.116812744140625,0.09206391262328989,0.303,-0.708,0.14873123814845313,1.011,-0.11634990234375,0.0757219712092771,0.247,-0.527,0.13882044769852442,0.774,-0.114426513671875,0.11400510358193763,0.437,-0.82,0.16152582045551767,1.257,-0.113762451171875,0.11672887073862075,0.596,-0.818,0.16299547404927192,1.414,-0.11390302734374999,0.07383128446027429,0.251,-0.549,0.1357385656441271,0.8,-0.11400043945312502,0.07790431612247171,0.291,-0.498,0.13807672745982802,0.7889999999999999
2003.11.14.19.28,-0.118050146484375,0.09890011372640442,0.393,-0.676,0.15400347262343836,1.069,-0.11720644531249999,0.08905500657873872,0.41,-0.544,0.14720103606813117,0.954,-0.11737250976562501,0.09389775157130434,0.247,-0.676,0.1503099923452467,0.923,-0.117745751953125,0.07643067194386056,0.232,-0.549,0.14037702702649346,0.781,-0.11590126953125002,0.11198051421919146,0.461,-0.852,0.16116060264143342,1.313,-0.11457011718750001,0.11677665048803643,0.464,-0.671,0.16359430873830086,1.135,-0.11530776367187498,0.07486131877745943,0.217,-0.51,0.1374776251326352,0.727,-0.11504057617187499,0.0781339486378754,0.261,-0.515,0.1390656251404463,0.776
2003.11.14.19.38,-0.118011328125,0.09679985527390308,0.457,-0.918,0.15263317315339742,1.375,-0.11622080078125001,0.08901554122200375,0.62,-0.903,0.1463934462784494,1.5230000000000001,-0.117108154296875,0.09186745808708567,0.376,-0.625,0.1488420292061457,1.001,-0.11707778320312501,0.07471985540383619,0.242,-0.505,0.13888939524430266,0.747,-0.11469604492187499,0.11191915959807153,0.388,-0.608,0.16025317783388687,0.996,-0.11485644531250001,0.1171553443277416,0.488,-0.745,0.1640651630736245,1.233,-0.11416235351562501,0.07458365007247125,0.271,-0.52,0.13636628549007035,0.791,-0.11426528320312501,0.07780352725511719,0.352,-0.513,0.13823872033127377,0.865
2003.11.14.19.48,-0.117707373046875,0.10053058781417315,0.598,-0.806,0.15479478271524327,1.404,-0.11666206054687497,0.0903127152141264,0.532,-0.762,0.1475344803779463,1.294,-0.11771455078125,0.09104358751354906,0.364,-0.667,0.1488141468173263,1.0310000000000001,-0.11742285156250001,0.07516353983144748,0.283,-0.574,0.1394190940619774,0.857,-0.11403007812500002,0.11208917032041453,0.474,-0.774,0.15989634398669814,1.248,-0.11373232421875001,0.11606486699116203,0.496,-0.703,0.1624995228358379,1.1989999999999998,-0.11380532226562501,0.07661357761133378,0.288,-0.564,0.13719071269729094,0.8519999999999999,-0.113624755859375,0.07896215385020251,0.325,-0.549,0.13836765114999106,0.8740000000000001
2003.11.14.19.58,-0.118891748046875,0.09756890018580597,0.491,-0.957,0.153801619097815,1.448,-0.11754111328125001,0.08976393013592991,0.476,-0.659,0.14789684399892972,1.135,-0.11831279296875,0.092271500460746,0.344,-0.757,0.15003981730641952,1.101,-0.11848183593749999,0.07506025874924982,0.222,-0.549,0.14025686396973588,0.771,-0.1145326171875,0.11177603605827292,0.549,-0.903,0.1600362541323645,1.452,-0.114349267578125,0.11424857910106363,0.51,-0.645,0.16164310323136472,1.155,-0.11512001953125002,0.07337481732834752,0.278,-0.53,0.1365155035695351,0.808,-0.1150373046875,0.07849918748933195,0.364,-0.547,0.13926845984015906,0.911
2003.11.14.20.08,-0.11691591796875,0.09907154119101015,0.574,-0.71,0.15324654041262237,1.2839999999999998,-0.1177478515625,0.0888705249800403,0.425,-0.632,0.14752127561071487,1.057,-0.11690791015625002,0.09274967421148,0.237,-0.579,0.14923123507978314,0.816,-0.116369384765625,0.07589694731368021,0.264,-0.53,0.1389322868244298,0.794,-0.11444833984375,0.11288381431522083,0.413,-0.74,0.160751914537102,1.153,-0.114198291015625,0.11739596036811167,0.54,-0.681,0.1637774745856115,1.221,-0.114436474609375,0.07373640544508693,0.322,-0.476,0.13613509543458796,0.798,-0.11410712890625,0.07774128171552387,0.31,-0.591,0.13807296531182345,0.901
2003.11.14.20.18,-0.116700830078125,0.09733896105442426,0.466,-0.681,0.1519669604883842,1.147,-0.11775654296874997,0.08786662814718216,0.413,-0.564,0.14692565383181472,0.9769999999999999,-0.11658061523437499,0.09326849863229002,0.31,-0.698,0.14929853544340907,1.008,-0.11666406250000001,0.07558882229637094,0.227,-0.601,0.13901141512536389,0.828,-0.114363671875,0.11757279065388528,0.667,-1.03,0.1640195431857893,1.697,-0.114772607421875,0.11948047165570004,0.564,-0.776,0.1656753890035704,1.3399999999999999,-0.11433076171874998,0.07448918539772509,0.261,-0.461,0.1364557137550724,0.722,-0.1142505859375,0.07812543687158126,0.349,-0.537,0.13840802098663754,0.886
2003.11.14.20.28,-0.11835849609375,0.09982677964191655,0.449,-0.835,0.1548357824640351,1.284,-0.11760107421875002,0.0899083313476624,0.525,-0.791,0.14803216104321723,1.316,-0.11873852539062499,0.09149610508793818,0.291,-0.818,0.14990121633330106,1.109,-0.11854184570312501,0.07553502658452323,0.295,-0.542,0.1405621194484066,0.837,-0.11580708007812499,0.11042742481396715,0.425,-0.664,0.16001717391350725,1.089,-0.11475146484375001,0.11511689519093672,0.432,-0.73,0.16254168155334034,1.162,-0.11565122070312502,0.07460264651253296,0.317,-0.508,0.13762543266706512,0.825,-0.11496567382812502,0.07856618641556812,0.298,-0.542,0.1392470890418921,0.8400000000000001
2003.11.14.20.38,-0.11800673828125001,0.09936422039365737,0.522,-0.667,0.15426872195691113,1.189,-0.11661884765625001,0.08990429664327562,0.532,-0.613,0.14725059654749706,1.145,-0.11716899414062498,0.09286308967185138,0.281,-0.564,0.14950627616032755,0.845,-0.11699902343750002,0.07693463831893327,0.266,-0.579,0.1400275332161277,0.845,-0.11476240234374999,0.11305196059090482,0.874,-0.837,0.16109362118084083,1.7109999999999999,-0.11409589843749998,0.11769416090240388,0.562,-0.94,0.16392007061608183,1.502,-0.11437392578125001,0.07402080593157655,0.276,-0.464,0.13623683279265927,0.74,-0.114218359375,0.07927801207200898,0.337,-0.527,0.1390353797290684,0.8640000000000001
